a2231016.115556
LAquila  10/03/2022 16:11:30 10/03/2022 16:11:55 0000 0000.000000 0000.000000 00.0 00.0
0002001 0100 0000000 0000 06 0000000 0000 0000000 0000
1 0 1 16380 0 0400 3.75 01064.o 0 0 01 000 16 002001 0.500 BT0 "IR-Channel"
1 2 1 02000 0 0400 3.75 01064.o 0 0 01 000 16 002001 0.500 S2A0 "IR-Channel"
1 1 1 16380 1 0850 3.75 00355.o 0 0 00 000 00 002001 3.1746 BC0 "AIR-UV"
1 3 1 02000 1 0850 3.75 00355.o 0 0 00 000 00 002001 3.1746 S2P0 "AIR-UV"
1 1 1 00010 0 0810 3.75 00387.o 0 0 00 000 00 002001 3.1746 BC1 "N2-UV"
1 1 1 00010 1 0900 0015 00386.p 0 0 00 000 00 002001 3.1746 BC2 "N2-UV"
1064.000 .o Analog 0 	1064.000 .o Analog StDev 0 	355.000 .o Photon Counting 0 	355.000 .o PC StDev 0 	387.000 .o Photon Counting 1 	386.000 .p Photon Counting 2 
5.47872	0	0	0	0	0
5.47864	0	0	0	0	0
5.47761	0	0	0	0	0
5.47721	0	0	0	0	0
5.47758	0	0	0	0	0
5.47764	0	0	0	0	0
5.47832	0	0	0	0	0
5.47828	0	0	0	0	0
5.47723	0	0	0	0	0
5.47839	0	0	0	0	0
5.47834	0	0	0	0	0
5.47792	0	0	0	0	0
5.4779	0	0	0	0	0
5.47727	0	0	0	0	0
5.47807	0	0	0	0	0
5.47776	0	0	0	0	0
5.47826	0	0	0	0	0
5.47852	0	0	0	0	0
5.47805	0	0	0	0	0
5.47782	0	0	0	0	0
5.47718	0	0	0	0	0
5.47775	0	0	0	0	0
5.47833	0	0	0	0	0
5.47778	0	0	0	0	0
5.47823	0	0	0	0	0
5.47789	0	0	0	0	0
5.4776	0	0	0	0	0
5.47832	0	0	0	0	0
5.47827	0	0	0	0	0
5.47864	0	0	0	0	0
5.47865	0	0	0	0	0
5.47799	0	0	0	0	0
5.47763	0	0	0	0	0
5.47843	0	0	0	0	0
5.47891	0	0	0	0	0
5.47784	0	0	0	0	0
5.47779	0	0	0	0	0
5.47865	0	0	0	0	0
5.47869	0	0	0	0	0
5.47805	0	0	0	0	0
5.47913	0	0	0	0	0
5.47898	0	0	0	0	0
5.47799	0	0	0	0	0
5.47769	0	0	0	0	0
5.47741	0	0	0	0	0
5.47698	0	0	0	0	0
5.47807	0	0	0	0	0
5.47843	0	0	0	0	0
5.47796	0	0	0	0	0
5.47755	0	0	0	0	0
5.47773	0	0	0	0	0
5.47797	0	0	0	0	0
5.4776	0	0	0	0	0
5.47817	0	0	0	0	0
5.47819	0	0	0	0	0
5.47699	0	0	0	0	0
5.47704	0	0	0	0	0
5.47746	0	0	0	0	0
5.47838	0	0	0	0	0
5.4791	0	0	0	0	0
5.47787	0	0	0	0	0
5.47865	0	0	0	0	0
5.47843	0	0	0	0	0
5.47817	0	0	0	0	0
5.47811	0	0	0	0	0
5.47901	0	0	0	0	0
5.47801	0	0	0	0	0
5.47777	0	0	0	0	0
5.47778	0	0	0	0	0
5.47813	0	0	0	0	0
5.47832	0	0	0	0	0
5.478	0	0	0	0	0
5.47822	0	0	0	0	0
5.47809	0	0	0	0	0
5.47814	0	0	0	0	0
5.47796	0	0	0	0	0
5.47709	0	0	0	0	0
5.4772	0	0	0	0	0
5.47771	0	0	0	0	0
5.4783	0	0	0	0	0
5.47949	0	0	0	0	0
5.47771	0	0	0	0	0
5.47675	0	0	0	0	0
5.47762	0	0	0	0	0
5.47702	0	0	0	0	0
5.47806	0	0	0	0	0
5.47824	0	0	0	0	0
5.47763	0	0	0	0	0
5.47792	0	0	0	0	0
5.47798	0	0	0	0	0
5.47728	0	0	0	0	0
5.47765	0	0	0	0	0
5.47807	0	0	0	0	0
5.47772	0	0	0	0	0
5.47724	0	0	0	0	0
5.47697	0	0	0	0	0
5.47781	0	0	0	0	0
5.47784	0	0	0	0	0
5.47743	0	0	0	0	0
5.477	0	0	0	0	0
5.47825	0	0	0	0	0
5.47739	0	0	0	0	0
5.47733	0	0	0	0	0
5.47773	0	0	0	0	0
5.47746	0	0	0	0	0
5.47795	0	0	0	0	0
5.47756	0	0	0	0	0
5.47738	0	0	0	0	0
5.47694	0	0	0	0	0
5.47757	0	0	0	0	0
5.4777	0	0	0	0	0
5.47848	0	0	0	0	0
5.47756	0	0	0	0	0
5.47818	0	0	0	0	0
5.47787	0	0	0	0	0
5.47728	0	0	0	0	0
5.47684	0	0	0	0	0
5.47733	0	0	0	0	0
5.47815	0	0	0	0	0
5.47743	0	0	0	0	0
5.47796	0	0	0	0	0
5.47952	0	0	0	0	0
5.478	0	0	0	0	0
5.47811	0	0	0	0	0
5.47847	0	0	0	0	0
5.47802	0	0	0	0	0
5.47754	0	0	0	0	0
5.47773	0	0	0	0	0
5.47758	0	0	0	0	0
5.47864	0	0	0	0	0
5.47721	0	0	0	0	0
5.47793	0	0	0	0	0
5.47834	0	0	0	0	0
5.47802	0	0	0	0	0
5.47825	0	0	0	0	0
5.47837	0	0	0	0	0
5.47757	0	0	0	0	0
5.47778	0	0	0	0	0
5.47813	0	0	0	0	0
5.47782	0	0	0	0	0
5.4777	0	0	0	0	0
5.47785	0	0	0	0	0
5.47834	0	0	0	0	0
5.47816	0	0	0	0	0
5.47796	0	0	0	0	0
5.47831	0	0	0	0	0
5.47836	0	0	0	0	0
5.47815	0	0	0	0	0
5.4785	0	0	0	0	0
5.47799	0	0	0	0	0
5.47823	0	0	0	0	0
5.47795	0	0	0	0	0
5.47735	0	0	0	0	0
5.47708	0	0	0	0	0
5.47768	0	0	0	0	0
5.4784	0	0	0	0	0
5.4787	0	0	0	0	0
5.47801	0	0	0	0	0
5.4777	0	0	0	0	0
5.47837	0	0	0	0	0
5.47797	0	0	0	0	0
5.47746	0	0	0	0	0
5.47758	0	0	0	0	0
5.47749	0	0	0	0	0
5.47654	0	0	0	0	0
5.47819	0	0	0	0	0
5.47777	0	0	0	0	0
5.47669	0	0	0	0	0
5.47702	0	0	0	0	0
5.47837	0	0	0	0	0
5.47784	0	0	0	0	0
5.47734	0	0	0	0	0
5.47771	0	0	0	0	0
5.47794	0	0	0	0	0
5.47786	0	0	0	0	0
5.47786	0	0	0	0	0
5.4777	0	0	0	0	0
5.47762	0	0	0	0	0
5.47772	0	0	0	0	0
5.47851	0	0	0	0	0
5.47878	0	0	0	0	0
5.47872	0	0	0	0	0
5.478	0	0	0	0	0
5.47776	0	0	0	0	0
5.47756	0	0	0	0	0
5.47721	0	0	0	0	0
5.47757	0	0	0	0	0
5.47739	0	0	0	0	0
5.47743	0	0	0	0	0
5.47832	0	0	0	0	0
5.47758	0	0	0	0	0
5.47755	0	0	0	0	0
5.47738	0	0	0	0	0
5.47833	0	0	0	0	0
5.47781	0	0	0	0	0
5.47826	0	0	0	0	0
5.47801	0	0	0	0	0
5.47771	0	0	0	0	0
5.47781	0	0	0	0	0
5.47752	0	0	0	0	0
5.47721	0	0	0	0	0
5.47773	0	0	0	0	0
5.47773	0	0	0	0	0
5.47736	0	0	0	0	0
5.47817	0	0	0	0	0
5.47773	0	0	0	0	0
5.47814	0	0	0	0	0
5.47798	0	0	0	0	0
5.47756	0	0	0	0	0
5.47851	0	0	0	0	0
5.47836	0	0	0	0	0
5.47817	0	0	0	0	0
5.47805	0	0	0	0	0
5.47826	0	0	0	0	0
5.47847	0	0	0	0	0
5.4793	0	0	0	0	0
5.47827	0	0	0	0	0
5.47771	0	0	0	0	0
5.4786	0	0	0	0	0
5.47709	0	0	0	0	0
5.47739	0	0	0	0	0
5.47799	0	0	0	0	0
5.4779	0	0	0	0	0
5.4779	0	0	0	0	0
5.47753	0	0	0	0	0
5.47879	0	0	0	0	0
5.47772	0	0	0	0	0
5.47799	0	0	0	0	0
5.47808	0	0	0	0	0
5.47749	0	0	0	0	0
5.47793	0	0	0	0	0
5.47738	0	0	0	0	0
5.47754	0	0	0	0	0
5.4777	0	0	0	0	0
5.47781	0	0	0	0	0
5.47808	0	0	0	0	0
5.47931	0	0	0	0	0
5.47854	0	0	0	0	0
5.47747	0	0	0	0	0
5.47776	0	0	0	0	0
5.47793	0	0	0	0	0
5.47869	0	0	0	0	0
5.47824	0	0	0	0	0
5.47814	0	0	0	0	0
5.47811	0	0	0	0	0
5.47846	0	0	0	0	0
5.47778	0	0	0	0	0
5.47682	0	0	0	0	0
5.4778	0	0	0	0	0
5.47877	0	0	0	0	0
5.47854	0	0	0	0	0
5.47684	0	0	0	0	0
5.47651	0	0	0	0	0
5.47789	0	0	0	0	0
5.47813	0	0	0	0	0
5.47868	0	0	0	0	0
5.47878	0	0	0	0	0
5.47802	0	0	0	0	0
5.4779	0	0	0	0	0
5.47897	0	0	0	0	0
5.47815	0	0	0	0	0
5.47802	0	0	0	0	0
5.47826	0	0	0	0	0
5.47893	0	0	0	0	0
5.47903	0	0	0	0	0
5.47816	0	0	0	0	0
5.4769	0	0	0	0	0
5.47695	0	0	0	0	0
5.47845	0	0	0	0	0
5.47755	0	0	0	0	0
5.47686	0	0	0	0	0
5.47813	0	0	0	0	0
5.478	0	0	0	0	0
5.47707	0	0	0	0	0
5.47805	0	0	0	0	0
5.47805	0	0	0	0	0
5.47805	0	0	0	0	0
5.47868	0	0	0	0	0
5.47852	0	0	0	0	0
5.47786	0	0	0	0	0
5.47843	0	0	0	0	0
5.47896	0	0	0	0	0
5.47823	0	0	0	0	0
5.47747	0	0	0	0	0
5.47816	0	0	0	0	0
5.47765	0	0	0	0	0
5.47849	0	0	0	0	0
5.47861	0	0	0	0	0
5.47809	0	0	0	0	0
5.47704	0	0	0	0	0
5.4768	0	0	0	0	0
5.47716	0	0	0	0	0
5.47851	0	0	0	0	0
5.47775	0	0	0	0	0
5.47804	0	0	0	0	0
5.47749	0	0	0	0	0
5.47789	0	0	0	0	0
5.47838	0	0	0	0	0
5.47788	0	0	0	0	0
5.47747	0	0	0	0	0
5.47721	0	0	0	0	0
5.47767	0	0	0	0	0
5.47593	0	0	0	0	0
5.47782	0	0	0	0	0
5.47847	0	0	0	0	0
5.47698	0	0	0	0	0
5.47822	0	0	0	0	0
5.47794	0	0	0	0	0
5.47763	0	0	0	0	0
5.47803	0	0	0	0	0
5.47847	0	0	0	0	0
5.47835	0	0	0	0	0
5.47771	0	0	0	0	0
5.47754	0	0	0	0	0
5.47776	0	0	0	0	0
5.47782	0	0	0	0	0
5.47739	0	0	0	0	0
5.47763	0	0	0	0	0
5.47737	0	0	0	0	0
5.47746	0	0	0	0	0
5.47855	0	0	0	0	0
5.47818	0	0	0	0	0
5.47761	0	0	0	0	0
5.47759	0	0	0	0	0
5.47808	0	0	0	0	0
5.47873	0	0	0	0	0
5.47804	0	0	0	0	0
5.47729	0	0	0	0	0
5.47782	0	0	0	0	0
5.47879	0	0	0	0	0
5.47875	0	0	0	0	0
5.47788	0	0	0	0	0
5.47801	0	0	0	0	0
5.47893	0	0	0	0	0
5.47786	0	0	0	0	0
5.47705	0	0	0	0	0
5.47749	0	0	0	0	0
5.47717	0	0	0	0	0
5.47755	0	0	0	0	0
5.4775	0	0	0	0	0
5.47684	0	0	0	0	0
5.477	0	0	0	0	0
5.47689	0	0	0	0	0
5.47685	0	0	0	0	0
5.47665	0	0	0	0	0
5.47774	0	0	0	0	0
5.47782	0	0	0	0	0
5.47741	0	0	0	0	0
5.47841	0	0	0	0	0
5.4785	0	0	0	0	0
5.47741	0	0	0	0	0
5.47725	0	0	0	0	0
5.47771	0	0	0	0	0
5.47851	0	0	0	0	0
5.47794	0	0	0	0	0
5.47793	0	0	0	0	0
5.47793	0	0	0	0	0
5.47755	0	0	0	0	0
5.47813	0	0	0	0	0
5.47765	0	0	0	0	0
5.47765	0	0	0	0	0
5.47768	0	0	0	0	0
5.47754	0	0	0	0	0
5.47701	0	0	0	0	0
5.47707	0	0	0	0	0
5.47794	0	0	0	0	0
5.47821	0	0	0	0	0
5.4784	0	0	0	0	0
5.47803	0	0	0	0	0
5.47747	0	0	0	0	0
5.4783	0	0	0	0	0
5.47836	0	0	0	0	0
5.47738	0	0	0	0	0
5.47736	0	0	0	0	0
5.47746	0	0	0	0	0
5.47778	0	0	0	0	0
5.4783	0	0	0	0	0
5.47779	0	0	0	0	0
5.47812	0	0	0	0	0
5.47841	0	0	0	0	0
5.47851	0	0	0	0	0
5.47827	0	0	0	0	0
5.4785	0	0	0	0	0
5.47722	0	0	0	0	0
5.4778	0	0	0	0	0
5.47767	0	0	0	0	0
5.47753	0	0	0	0	0
5.47796	0	0	0	0	0
5.47812	0	0	0	0	0
5.47773	0	0	0	0	0
5.47771	0	0	0	0	0
5.47869	0	0	0	0	0
5.47885	0	0	0	0	0
5.47896	0	0	0	0	0
5.4781	0	0	0	0	0
5.47778	0	0	0	0	0
5.47778	0	0	0	0	0
5.4785	0	0	0	0	0
5.47717	0	0	0	0	0
5.4778	0	0	0	0	0
5.47765	0	0	0	0	0
5.47816	0	0	0	0	0
5.47735	0	0	0	0	0
5.47716	0	0	0	0	0
5.47802	0	0	0	0	0
5.47799	0	0	0	0	0
5.47752	0	0	0	0	0
5.47781	0	0	0	0	0
5.47737	0	0	0	0	0
5.47869	0	0	0	0	0
5.47784	0	0	0	0	0
5.4768	0	0	0	0	0
5.47792	0	0	0	0	0
5.47802	0	0	0	0	0
5.47789	0	0	0	0	0
5.47873	0	0	0	0	0
5.47845	0	0	0	0	0
5.4793	0	0	0	0	0
5.47856	0	0	0	0	0
5.47819	0	0	0	0	0
5.47875	0	0	0	0	0
5.47772	0	0	0	0	0
5.47761	0	0	0	0	0
5.47916	0	0	0	0	0
5.4789	0	0	0	0	0
5.47716	0	0	0	0	0
5.4771	0	0	0	0	0
5.47754	0	0	0	0	0
5.47757	0	0	0	0	0
5.47758	0	0	0	0	0
5.47786	0	0	0	0	0
5.47815	0	0	0	0	0
5.47818	0	0	0	0	0
5.47728	0	0	0	0	0
5.47682	0	0	0	0	0
5.47796	0	0	0	0	0
5.47849	0	0	0	0	0
5.47761	0	0	0	0	0
5.47786	0	0	0	0	0
5.47797	0	0	0	0	0
5.47711	0	0	0	0	0
5.47662	0	0	0	0	0
5.47773	0	0	0	0	0
5.47803	0	0	0	0	0
5.47699	0	0	0	0	0
5.47791	0	0	0	0	0
5.47796	0	0	0	0	0
5.47764	0	0	0	0	0
5.47837	0	0	0	0	0
5.47876	0	0	0	0	0
5.47709	0	0	0	0	0
5.47689	0	0	0	0	0
5.47882	0	0	0	0	0
5.47855	0	0	0	0	0
5.47803	0	0	0	0	0
5.47773	0	0	0	0	0
5.47777	0	0	0	0	0
5.47802	0	0	0	0	0
5.47725	0	0	0	0	0
5.47735	0	0	0	0	0
5.47797	0	0	0	0	0
5.47877	0	0	0	0	0
5.47789	0	0	0	0	0
5.47751	0	0	0	0	0
5.47806	0	0	0	0	0
5.47867	0	0	0	0	0
5.47755	0	0	0	0	0
5.47762	0	0	0	0	0
5.47759	0	0	0	0	0
5.47774	0	0	0	0	0
5.47843	0	0	0	0	0
5.47889	0	0	0	0	0
5.47781	0	0	0	0	0
5.47792	0	0	0	0	0
5.47793	0	0	0	0	0
5.47732	0	0	0	0	0
5.47735	0	0	0	0	0
5.47828	0	0	0	0	0
5.47888	0	0	0	0	0
5.47764	0	0	0	0	0
5.47811	0	0	0	0	0
5.47856	0	0	0	0	0
5.47821	0	0	0	0	0
5.47789	0	0	0	0	0
5.47852	0	0	0	0	0
5.47818	0	0	0	0	0
5.47732	0	0	0	0	0
5.47787	0	0	0	0	0
5.47833	0	0	0	0	0
5.47789	0	0	0	0	0
5.47705	0	0	0	0	0
5.47764	0	0	0	0	0
5.47836	0	0	0	0	0
5.47718	0	0	0	0	0
5.47779	0	0	0	0	0
5.47778	0	0	0	0	0
5.47751	0	0	0	0	0
5.47804	0	0	0	0	0
5.47792	0	0	0	0	0
5.47806	0	0	0	0	0
5.47768	0	0	0	0	0
5.47817	0	0	0	0	0
5.47793	0	0	0	0	0
5.47835	0	0	0	0	0
5.47824	0	0	0	0	0
5.47847	0	0	0	0	0
5.47799	0	0	0	0	0
5.47813	0	0	0	0	0
5.47774	0	0	0	0	0
5.47785	0	0	0	0	0
5.47664	0	0	0	0	0
5.47768	0	0	0	0	0
5.47803	0	0	0	0	0
5.47803	0	0	0	0	0
5.47804	0	0	0	0	0
5.47757	0	0	0	0	0
5.47673	0	0	0	0	0
5.47703	0	0	0	0	0
5.47837	0	0	0	0	0
5.4786	0	0	0	0	0
5.47795	0	0	0	0	0
5.47855	0	0	0	0	0
5.47757	0	0	0	0	0
5.47786	0	0	0	0	0
5.47836	0	0	0	0	0
5.47773	0	0	0	0	0
5.47763	0	0	0	0	0
5.4777	0	0	0	0	0
5.47813	0	0	0	0	0
5.47781	0	0	0	0	0
5.47837	0	0	0	0	0
5.47782	0	0	0	0	0
5.47843	0	0	0	0	0
5.47809	0	0	0	0	0
5.47788	0	0	0	0	0
5.47716	0	0	0	0	0
5.47739	0	0	0	0	0
5.47816	0	0	0	0	0
5.47723	0	0	0	0	0
5.47777	0	0	0	0	0
5.47855	0	0	0	0	0
5.47816	0	0	0	0	0
5.47743	0	0	0	0	0
5.4778	0	0	0	0	0
5.47859	0	0	0	0	0
5.47884	0	0	0	0	0
5.47703	0	0	0	0	0
5.47767	0	0	0	0	0
5.47668	0	0	0	0	0
5.47695	0	0	0	0	0
5.47761	0	0	0	0	0
5.47848	0	0	0	0	0
5.47793	0	0	0	0	0
5.47753	0	0	0	0	0
5.4779	0	0	0	0	0
5.47792	0	0	0	0	0
5.47811	0	0	0	0	0
5.47868	0	0	0	0	0
5.47842	0	0	0	0	0
5.47818	0	0	0	0	0
5.47824	0	0	0	0	0
5.4777	0	0	0	0	0
5.47687	0	0	0	0	0
5.47779	0	0	0	0	0
5.47802	0	0	0	0	0
5.4768	0	0	0	0	0
5.47801	0	0	0	0	0
5.47802	0	0	0	0	0
5.47728	0	0	0	0	0
5.47693	0	0	0	0	0
5.47801	0	0	0	0	0
5.47793	0	0	0	0	0
5.4779	0	0	0	0	0
5.47895	0	0	0	0	0
5.47853	0	0	0	0	0
5.47879	0	0	0	0	0
5.47738	0	0	0	0	0
5.47856	0	0	0	0	0
5.47815	0	0	0	0	0
5.47764	0	0	0	0	0
5.4777	0	0	0	0	0
5.47794	0	0	0	0	0
5.47742	0	0	0	0	0
5.47787	0	0	0	0	0
5.47787	0	0	0	0	0
5.47766	0	0	0	0	0
5.47815	0	0	0	0	0
5.4781	0	0	0	0	0
5.47814	0	0	0	0	0
5.47721	0	0	0	0	0
5.47774	0	0	0	0	0
5.47729	0	0	0	0	0
5.47767	0	0	0	0	0
5.47782	0	0	0	0	0
5.4775	0	0	0	0	0
5.4783	0	0	0	0	0
5.47742	0	0	0	0	0
5.47819	0	0	0	0	0
5.479	0	0	0	0	0
5.47794	0	0	0	0	0
5.4776	0	0	0	0	0
5.47811	0	0	0	0	0
5.47787	0	0	0	0	0
5.47852	0	0	0	0	0
5.47863	0	0	0	0	0
5.47749	0	0	0	0	0
5.47769	0	0	0	0	0
5.47733	0	0	0	0	0
5.47681	0	0	0	0	0
5.47705	0	0	0	0	0
5.47798	0	0	0	0	0
5.47843	0	0	0	0	0
5.478	0	0	0	0	0
5.47789	0	0	0	0	0
5.4772	0	0	0	0	0
5.47744	0	0	0	0	0
5.47773	0	0	0	0	0
5.47736	0	0	0	0	0
5.47729	0	0	0	0	0
5.47826	0	0	0	0	0
5.47872	0	0	0	0	0
5.47882	0	0	0	0	0
5.47869	0	0	0	0	0
5.47826	0	0	0	0	0
5.47831	0	0	0	0	0
5.47798	0	0	0	0	0
5.47772	0	0	0	0	0
5.4785	0	0	0	0	0
5.47849	0	0	0	0	0
5.47751	0	0	0	0	0
5.47786	0	0	0	0	0
5.47773	0	0	0	0	0
5.47761	0	0	0	0	0
5.47742	0	0	0	0	0
5.47774	0	0	0	0	0
5.47794	0	0	0	0	0
5.47721	0	0	0	0	0
5.4771	0	0	0	0	0
5.4766	0	0	0	0	0
5.47707	0	0	0	0	0
5.47696	0	0	0	0	0
5.47801	0	0	0	0	0
5.47863	0	0	0	0	0
5.47924	0	0	0	0	0
5.47885	0	0	0	0	0
5.47757	0	0	0	0	0
5.47778	0	0	0	0	0
5.47795	0	0	0	0	0
5.47815	0	0	0	0	0
5.47882	0	0	0	0	0
5.47872	0	0	0	0	0
5.4782	0	0	0	0	0
5.47843	0	0	0	0	0
5.47782	0	0	0	0	0
5.47743	0	0	0	0	0
5.47893	0	0	0	0	0
5.47957	0	0	0	0	0
5.4783	0	0	0	0	0
5.47704	0	0	0	0	0
5.47751	0	0	0	0	0
5.47744	0	0	0	0	0
5.47736	0	0	0	0	0
5.47837	0	0	0	0	0
5.47801	0	0	0	0	0
5.47766	0	0	0	0	0
5.4771	0	0	0	0	0
5.47815	0	0	0	0	0
5.47934	0	0	0	0	0
5.47782	0	0	0	0	0
5.47726	0	0	0	0	0
5.478	0	0	0	0	0
5.47751	0	0	0	0	0
5.47746	0	0	0	0	0
5.47759	0	0	0	0	0
5.4776	0	0	0	0	0
5.47779	0	0	0	0	0
5.47774	0	0	0	0	0
5.47768	0	0	0	0	0
5.47818	0	0	0	0	0
5.47789	0	0	0	0	0
5.47844	0	0	0	0	0
5.47837	0	0	0	0	0
5.47743	0	0	0	0	0
5.47783	0	0	0	0	0
5.47863	0	0	0	0	0
5.47871	0	0	0	0	0
5.47763	0	0	0	0	0
5.47705	0	0	0	0	0
5.47791	0	0	0	0	0
5.47822	0	0	0	0	0
5.47827	0	0	0	0	0
5.47793	0	0	0	0	0
5.47796	0	0	0	0	0
5.47845	0	0	0	0	0
5.478	0	0	0	0	0
5.47796	0	0	0	0	0
5.47872	0	0	0	0	0
5.47843	0	0	0	0	0
5.47796	0	0	0	0	0
5.47813	0	0	0	0	0
5.47807	0	0	0	0	0
5.47783	0	0	0	0	0
5.47805	0	0	0	0	0
5.47788	0	0	0	0	0
5.47763	0	0	0	0	0
5.47777	0	0	0	0	0
5.47779	0	0	0	0	0
5.47813	0	0	0	0	0
5.47852	0	0	0	0	0
5.47823	0	0	0	0	0
5.47763	0	0	0	0	0
5.47906	0	0	0	0	0
5.478	0	0	0	0	0
5.4777	0	0	0	0	0
5.47847	0	0	0	0	0
5.47821	0	0	0	0	0
5.47825	0	0	0	0	0
5.47822	0	0	0	0	0
5.47769	0	0	0	0	0
5.47764	0	0	0	0	0
5.47808	0	0	0	0	0
5.47808	0	0	0	0	0
5.47682	0	0	0	0	0
5.47773	0	0	0	0	0
5.4784	0	0	0	0	0
5.47809	0	0	0	0	0
5.47791	0	0	0	0	0
5.47744	0	0	0	0	0
5.47833	0	0	0	0	0
5.47798	0	0	0	0	0
5.47731	0	0	0	0	0
5.47765	0	0	0	0	0
5.47812	0	0	0	0	0
5.47794	0	0	0	0	0
5.47831	0	0	0	0	0
5.47821	0	0	0	0	0
5.47809	0	0	0	0	0
5.47818	0	0	0	0	0
5.47734	0	0	0	0	0
5.47685	0	0	0	0	0
5.47815	0	0	0	0	0
5.47791	0	0	0	0	0
5.47742	0	0	0	0	0
5.47805	0	0	0	0	0
5.47801	0	0	0	0	0
5.47757	0	0	0	0	0
5.47701	0	0	0	0	0
5.47761	0	0	0	0	0
5.47909	0	0	0	0	0
5.47863	0	0	0	0	0
5.47726	0	0	0	0	0
5.47813	0	0	0	0	0
5.47818	0	0	0	0	0
5.47714	0	0	0	0	0
5.47801	0	0	0	0	0
5.47763	0	0	0	0	0
5.47854	0	0	0	0	0
5.47766	0	0	0	0	0
5.4775	0	0	0	0	0
5.47783	0	0	0	0	0
5.47802	0	0	0	0	0
5.47719	0	0	0	0	0
5.47755	0	0	0	0	0
5.47863	0	0	0	0	0
5.47752	0	0	0	0	0
5.47729	0	0	0	0	0
5.47721	0	0	0	0	0
5.47878	0	0	0	0	0
5.47755	0	0	0	0	0
5.47749	0	0	0	0	0
5.47824	0	0	0	0	0
5.47797	0	0	0	0	0
5.47768	0	0	0	0	0
5.4779	0	0	0	0	0
5.47735	0	0	0	0	0
5.47782	0	0	0	0	0
5.47845	0	0	0	0	0
5.47868	0	0	0	0	0
5.478	0	0	0	0	0
5.47805	0	0	0	0	0
5.47752	0	0	0	0	0
5.47962	0	0	0	0	0
5.47806	0	0	0	0	0
5.47836	0	0	0	0	0
5.47843	0	0	0	0	0
5.47826	0	0	0	0	0
5.47758	0	0	0	0	0
5.47747	0	0	0	0	0
5.47722	0	0	0	0	0
5.47767	0	0	0	0	0
5.47722	0	0	0	0	0
5.47754	0	0	0	0	0
5.47708	0	0	0	0	0
5.47739	0	0	0	0	0
5.4777	0	0	0	0	0
5.47847	0	0	0	0	0
5.47831	0	0	0	0	0
5.47768	0	0	0	0	0
5.47779	0	0	0	0	0
5.47811	0	0	0	0	0
5.47805	0	0	0	0	0
5.47829	0	0	0	0	0
5.47803	0	0	0	0	0
5.47876	0	0	0	0	0
5.47827	0	0	0	0	0
5.47751	0	0	0	0	0
5.47701	0	0	0	0	0
5.47834	0	0	0	0	0
5.47789	0	0	0	0	0
5.47729	0	0	0	0	0
5.47787	0	0	0	0	0
5.47752	0	0	0	0	0
5.47703	0	0	0	0	0
5.47685	0	0	0	0	0
5.47674	0	0	0	0	0
5.4771	0	0	0	0	0
5.47735	0	0	0	0	0
5.47802	0	0	0	0	0
5.47789	0	0	0	0	0
5.47844	0	0	0	0	0
5.47931	0	0	0	0	0
5.47889	0	0	0	0	0
5.47816	0	0	0	0	0
5.47893	0	0	0	0	0
5.47963	0	0	0	0	0
5.47805	0	0	0	0	0
5.47763	0	0	0	0	0
5.47848	0	0	0	0	0
5.47818	0	0	0	0	0
5.47779	0	0	0	0	0
5.47753	0	0	0	0	0
5.47763	0	0	0	0	0
5.47718	0	0	0	0	0
5.47763	0	0	0	0	0
5.47831	0	0	0	0	0
5.47737	0	0	0	0	0
5.47766	0	0	0	0	0
5.47805	0	0	0	0	0
5.47715	0	0	0	0	0
5.47831	0	0	0	0	0
5.47829	0	0	0	0	0
5.47783	0	0	0	0	0
5.47716	0	0	0	0	0
5.47755	0	0	0	0	0
5.47802	0	0	0	0	0
5.47818	0	0	0	0	0
5.47779	0	0	0	0	0
5.47741	0	0	0	0	0
5.47725	0	0	0	0	0
5.47723	0	0	0	0	0
5.47807	0	0	0	0	0
5.47794	0	0	0	0	0
5.47823	0	0	0	0	0
5.47878	0	0	0	0	0
5.47791	0	0	0	0	0
5.4773	0	0	0	0	0
5.47766	0	0	0	0	0
5.47755	0	0	0	0	0
5.47816	0	0	0	0	0
5.47842	0	0	0	0	0
5.47802	0	0	0	0	0
5.4774	0	0	0	0	0
5.47694	0	0	0	0	0
5.47782	0	0	0	0	0
5.47835	0	0	0	0	0
5.47746	0	0	0	0	0
5.47784	0	0	0	0	0
5.4781	0	0	0	0	0
5.47772	0	0	0	0	0
5.47876	0	0	0	0	0
5.4781	0	0	0	0	0
5.47762	0	0	0	0	0
5.47818	0	0	0	0	0
5.47904	0	0	0	0	0
5.47857	0	0	0	0	0
5.47827	0	0	0	0	0
5.47864	0	0	0	0	0
5.47856	0	0	0	0	0
5.47789	0	0	0	0	0
5.47787	0	0	0	0	0
5.47651	0	0	0	0	0
5.47757	0	0	0	0	0
5.47775	0	0	0	0	0
5.47665	0	0	0	0	0
5.47725	0	0	0	0	0
5.47783	0	0	0	0	0
5.47806	0	0	0	0	0
5.47916	0	0	0	0	0
5.47782	0	0	0	0	0
5.47783	0	0	0	0	0
5.47782	0	0	0	0	0
5.47759	0	0	0	0	0
5.47743	0	0	0	0	0
5.47821	0	0	0	0	0
5.47755	0	0	0	0	0
5.47759	0	0	0	0	0
5.47818	0	0	0	0	0
5.47751	0	0	0	0	0
5.47632	0	0	0	0	0
5.47776	0	0	0	0	0
